ID,Expected,Answer,Is_True,Time(s),Reason,Sources
1535,True,False,False,31.4,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://nhandan.vn/no-luc-cham-dut-xung-dot-tai-trung-dong-post952666.html, https://vnexpress.net/u23-viet-nam-chot-danh-sach-du-giai-giao-huu-o-trung-quoc-5049304.html, https://dantri.com.vn/the-gioi/toan-canh-xung-dot-trung-dong-quan-bai-tay-cua-iran-chinh-thuc-lo-dien-20260329105230459.htm, https://tuoitre.vn/u23-viet-nam-ve-nuoc-sau-giai-giao-huu-o-trung-quoc-20260401190310297.htm, https://laodong.vn/lich-thi-dau/lich-thi-dau-u23-viet-nam-tai-giai-giao-huu-cfa-team-china-2026-1674345.ldo, https://vietnamnet.vn/iran-thong-bao-da-pha-huy-70-so-can-cu-my-tai-trung-dong-2497051.html"
623,False,False,True,111.3,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://vnexpress.net/ho-so-epstein-de-doa-tuong-lai-thu-tuong-anh-5039870.html, https://baotintuc.vn/ho-so/diem-ten-nhung-nguoi-bi-bat-giu-va-tu-chuc-sau-khi-ho-so-epstein-duoc-cong-bo-20260227105810672.htm, https://tuoitre.vn/thu-tuong-anh-xin-loi-vi-be-boi-ti-phu-au-dam-nga-phu-nhan-epstein-la-tinh-bao-nga-20260205210807766.htm, https://znews.vn/bloomberg-thu-tuong-anh-co-the-tu-chuc-vao-tuan-toi-vi-be-boi-epstein-post1626590.html, https://vnexpress.net/thu-tuong-anh-doi-mat-suc-ep-tu-chuc-vi-cap-duoi-dinh-liu-ho-so-epstein-5039415.html, https://tienphong.vn/thu-tuong-anh-chao-dao-vi-be-boi-epstein-post1818763.tpo"
4541,True,True,True,17.8,Các mệnh đề kiểm chứng đều đúng theo bằng chứng xá...,"https://dantri.com.vn/cong-nghe/ahamove-tiep-tuc-gay-bat-ngo-voi-cong-nghe-genai-tro-ly-ao-danh-cho-nha-hang-20240510190830718.htm, https://vnexpress.net/ahamove-thu-nghiem-ai-de-tang-trai-nghiem-giao-nhan-hang-5012796.html, https://vtv.vn/doi-song/ahamove-ung-dung-cloud-va-ai-phuc-vu-hang-trieu-don-hang-moi-thang-20241122123841108.htm"
1165,True,False,False,29.0,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://baotayninh.vn/uav-nghi-cua-trieu-tien-xam-pham-vung-cam-bay-quanh-van-phong-tong-thong-han-quoc-104361.html, https://vnexpress.net/trieu-tien-tuyen-bo-ban-ha-uav-han-quoc-5003973.html, https://congluan.vn/trieu-tien-thong-bao-ban-ha-uav-cua-han-quoc-10326335.html, https://dantri.com.vn/the-gioi/trieu-tien-canh-bao-han-quoc-tra-gia-dat-vu-uav-xam-pham-khong-phan-20260110075240275.htm, https://vnexpress.net/trieu-tien-yeu-cau-han-quoc-xin-loi-vu-uav-xam-pham-khong-phan-5005361.html, https://baotintuc.vn/the-gioi/han-quoc-lay-lam-tiec-ve-cac-vu-thiet-bi-bay-khong-nguoi-lai-xam-nhap-trieu-tien-20260406101250256.htm"
5155,False,False,True,47.0,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://vnexpress.net/muc-quy-doi-diem-ielts-cua-hon-70-dai-hoc-4907692.html, https://phongtonghop.neu.edu.vn/vi/tin-tuc-1733/cong-thuc-quy-doi-diem-ielts-cua-hon-50-truong-nam-2025-truong-nao-co-loi-cho-thi-sinh-nhat, https://www.facebook.com/CaliforniaFitnessMacPlaza/posts/-quy-%C4%91%E1%BB%95i-ielts-%C4%91i%E1%BB%83m-10-m%C3%B4n-anh-chi%E1%BA%BFn-l%C6%B0%E1%BB%A3c-v%C3%A0ng-tuy%E1%BB%83n-sinh-%C4%91h-2025-tin-vui-ch%C3%ADnh-/122150088914311963/, https://www.youtube.com/watch?v=bwL3dF0Wph8, https://laodong.vn/giao-duc/bang-quy-doi-diem-ielts-vao-cac-truong-dai-hoc-nam-2025-1484909.ldo, https://www.vietnam.vn/tuyen-sinh-dai-hoc-nam-2025-can-thong-nhat-quy-doi-chung-chi-ngoai-ngu"
690,False,False,True,17.7,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://znews.vn/ho-so-epstein-lam-rung-chuyen-ghe-thu-tuong-anh-post1626697.html, https://tuoitre.vn/ho-so-epstein-moi-cong-bo-lam-lao-dao-2-nguoi-co-tieng-tam-20260201203728382.htm, https://vnexpress.net/ho-so-epstein-phoi-bay-goc-khuat-cua-gioi-tinh-hoa-phuong-tay-5040243.html"
3869,False,False,True,17.5,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://nhandan.vn/tap-doan-an-do-chi-750-ty-dong-thau-tom-cong-ty-my-pham-viet-nam-post942583.html, https://cafef.vn/ga-khong-lo-an-do-vua-mua-cong-ty-cua-hannah-olala-so-huu-x-men-va-nuoc-mam-thuan-phat-bao-lo-tram-ty-tai-viet-nam-188260212000308183.chn, https://news.daisan.vn/tap-doan-an-do-chi-750-ty-mua-cong-ty-cua-beauty-blogger-hannah-olala, https://dantri.com.vn/kinh-doanh/tap-doan-an-do-chi-750-ty-dong-thau-tom-cong-ty-cua-tiktoker-hannah-olala-20260211012023479.htm, https://www.facebook.com/photo.php?fbid=932458375782456&set=a.234647032230264&type=3"
5621,False,False,True,15.4,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,
2844,False,False,True,110.4,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://suckhoedoisong.vn/thoi-tiet-nong-am-cham-soc-toc-the-nao-cho-hieu-qua-169250328093055403.htm, https://nhathuoclongchau.com.vn/bai-viet/mua-nom-am-keo-dai-bao-lau-anh-huong-va-cach-khac-phuc-am-uot-70540.html, https://kenh14.vn/troi-nom-tao-ra-1-noi-am-anh-99-ai-cung-gap-phai-215250315080432539.chn, https://suckhoedoisong.vn/bi-quyet-de-mai-toc-khoe-dep-khong-bi-bet-trong-mua-nom-am-169260303112732772.htm, https://laodong.vn/video/vi-sao-toc-de-rung-khi-troi-nom-am-1664681.ldo"
1234,True,False,False,21.2,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://www.aol.com/news/quick-tip-rising-gas-prices-200136282.html, https://www.facebook.com/senatorelizabethwarren/posts/donald-trump-ran-for-president-saying-he-would-lower-costs-on-day-one-whats-happ/1466327874849072/, https://www.facebook.com/jbpritzker/posts/every-republican-needs-to-answer-this-today-do-you-support-trumps-war-in-iran-th/1498183541674311/, https://www.facebook.com/SenElissaSlotkin/posts/president-trump-said-he-was-going-to-put-more-money-in-your-pocket-but-can-anyon/1559138678931120/, https://www.facebook.com/vindmanforcongress/posts/trump-promised-to-lower-costs-hes-done-the-oppositegas-prices-up-groceries-up-ev/122240949362119278/, https://www.facebook.com/deutschewellenews/posts/cathryn-cl%C3%BCver-ashbrook-us-analyst-at-the-germany-based-bertelsmann-foundation-o/1393209716167672/"
4490,True,True,True,20.3,Các mệnh đề kiểm chứng đều đúng theo bằng chứng xá...,"https://thoibaotaichinhvietnam.vn/gia-vang-hom-nay-ngay-73-gia-vang-dong-loat-giam-900000-dongluong-193287.html, https://amp.laodong.vn/tien-te-dau-tu/cap-nhat-gia-vang-chot-phien-64-vang-trong-nuoc-dong-loat-giam-1680156.ldo, https://plo.vn/gia-vang-trong-nuoc-tang-tro-lai-dat-hon-the-gioi-khoang-22-trieu-dongluong-post898969.html"
5829,True,False,False,115.2,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://vnexpress.net/dan-husky-dac-nhiem-tuan-tra-hang-nghin-km-tuyet-trang-o-greenland-5005914.html, https://baomoi.com/greenland-doi-tuan-tra-sirius-va-su-menh-dac-nhiem-xe-cho-keo-duy-nhat-the-gioi-c54285303.epi, https://baonghean.vn/greenland-chuyen-ve-sirius-doi-dac-nhiem-cho-keo-xe-duy-nhat-the-gioi-giua-vung-cuc-gia-lanh-10320608.html, https://www.24h.com.vn/du-lich-24h/dan-husky-dac-nhiem-tuan-tra-tren-hang-nghin-km-tuyet-trang-o-greenland-c76a1730373.html"
2075,False,False,True,24.3,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://vnexpress.net/cong-chua-tuyet-eileen-gu-toi-giong-bao-cat-cua-chinh-tri-my-5042567.html, https://baomoi.com/nu-than-truot-tuyet-trung-quoc-gay-tranh-cai-c54521603.epi, https://vnexpress.net/pho-tong-thong-my-khong-ung-ho-eileen-gu-thi-dau-cho-trung-quoc-5042077.html"
1957,True,True,True,26.2,Các mệnh đề kiểm chứng đều đúng theo bằng chứng xá...,"https://vov.vn/the-thao/ket-qua-u23-chau-a-2026-hom-nay-141-uae-gianh-ve-vao-tu-ket-post1261167.vov, https://vff.org.vn/u23-uae-la-doi-thu-cua-u23-viet-nam-tai-tu-ket-giai-u23-chau-a-2026/, https://vnexpress.net/viet-nam-uae-viet-tiep-ky-tich-o-u23-chau-a-2026-5006515.html"
4171,False,False,True,27.1,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://tuoitre.vn/truoc-them-ipo-chung-khoan-lpbank-co-tong-giam-doc-moi-20260122171501065.htm, https://theleader.vn/chung-khoan-lpbank-bo-nhiem-tan-tong-giam-doc-d44013.html, https://www.facebook.com/MATTEAM.TV/videos/ba-anh-em-nh%C3%A0-b%E1%BA%A7u-th%E1%BB%A5y-gi%C3%A0u-c%C3%B3-v%C3%A0-quy%E1%BB%81n-l%E1%BB%B1c-c%E1%BB%A1-n%C3%A0o/1128218355453615/, https://www.facebook.com/groups/tradeandchat/posts/1607100413642260/, https://www.facebook.com/quocan.nguyen.921230/photos/%C3%B4ng-nguy%E1%BB%85n-xu%C3%A2n-th%C3%A1i-con-trai-quy%E1%BB%81n-t%E1%BB%95ng-gi%C3%A1m-%C4%91%E1%BB%91c-sacombank-nguy%E1%BB%85n-%C4%91%E1%BB%A9c-thu%E1%BB%B5-hi%E1%BB%87n/1412654480318788/, https://vnexpress.net/con-trai-ong-nguyen-duc-thuy-sap-lam-sep-chung-khoan-lpbank-5007478.html"
704,False,False,True,119.7,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://www.qdnd.vn/quoc-te/tin-tuc/xung-dot-tai-trung-dong-chien-dich-khong-kich-cua-my-israel-tai-iran-tien-gan-gioi-han-hieu-qua-1033588, https://znews.vn/my-iran-dang-dam-phan-lenh-ngung-ban-keo-dai-45-ngay-post1641071.html, https://vnexpress.net/cuoc-khong-kich-cua-my-israel-khien-tehran-rung-chuyen-5045072.html, https://vtv.vn/big-story/cap-nhat-xung-dot-tai-trung-dong-dai-su-quan-my-tai-saudi-arabia-bi-tan-cong-100260303081259897.htm, https://baogialai.com.vn/tin-the-gioi-toi-10-3-israel-khong-kich-cac-co-so-lien-quan-chuong-trinh-hat-nhan-iran-post581954.html, https://vnexpress.net/chien-dich-tinh-bao-mo-dau-cuoc-chien-o-iran-5047230.html"
2142,False,False,True,33.9,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://vietnamnet.vn/viet-nam-dang-cai-to-chuc-hoi-nghi-thuong-nien-cua-ibf-2486001.html, https://vnexpress.net/viet-nam-to-chuc-hoi-nghi-quyen-anh-quoc-te-5010855.html, https://nld.com.vn/hai-dong-thai-la-cua-lien-doan-quyen-anh-quoc-te-ibf-tai-tphcm-196260129083646543.htm, https://znews.vn/10-vo-si-quyen-anh-hang-nang-hang-dau-nuoc-anh-post1086146.html"
4698,True,True,True,18.8,Các mệnh đề kiểm chứng đều đúng theo bằng chứng xá...,"https://www.thegioididong.com/may-tinh-bang/xiaomi-pad-8-pro-8gb-128gb, https://cellphones.com.vn/may-tinh-bang-xiaomi-pad-8-pro-8gb-128gb.html, https://vnexpress.net/xiaomi-pad-8-pro-tablet-dung-chip-3-nm-nhu-dien-thoai-cao-cap-5046218.html, https://genk.vn/xiaomi-co-may-tinh-bang-khien-nhieu-nguoi-bat-ngo-gia-chi-ngang-ipad-thuong-nhung-ngon-ngang-ipad-pro-165260305024347139.chn, https://www.thegioididong.com/tin-tuc/tren-tay-xiaomi-pad-8-pro-1590625"
4883,True,False,False,33.0,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://vnexpress.net/an-tuong-ve-cau-hoc-tro-tu-ky-4011767.html, https://vnexpress.net/hoc-sinh-dak-lak-nhan-hoc-bong-trang-thiet-bi-tu-unicity-viet-nam-5048743.html, https://baophutho.vn/trao-50-suat-hoc-bong-cho-hoc-sinh-co-hoan-canh-kho-khan-tai-phuong-van-phu-251051.htm, https://baomoi.com/hoc-sinh-dak-lak-xuc-dong-nhan-hoc-bong-cua-dua-truong-hoc-den-thi-sinh-c54815026.epi"
4558,True,True,True,32.0,Các mệnh đề kiểm chứng đều đúng theo bằng chứng xá...,"https://baomoi.com/viet-nam-malaysia-thuc-day-lien-ket-chien-luoc-ve-chuyen-doi-so-va-ai-c54265704.epi, https://vnexpress.net/malaysia-co-the-dau-tu-trung-tam-du-lieu-tai-viet-nam-5006244.html, https://mst.gov.vn/hop-tac-so-viet-nam-malaysia-mo-rong-sang-ha-tang-du-lieu-ai-va-5g-197260210002751533.htm, https://mst.gov.vn/viet-nam-malaysia-ban-hop-tac-chuyen-doi-so-du-lieu-va-ai-19726011520312219.htm"
4469,True,False,False,24.0,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://baotayninh.vn/gia-vang-hom-nay-01-4-2026-tang-gia-phien-thu-4-lien-tiep-neo-o-178-trieu-dong-luong-143081.html, https://thoibaotaichinhvietnam.vn/gia-vang-hom-nay-ngay-64-gia-vang-trong-nuoc-duy-tri-o-nguong-cao-195081.html, https://baodanang.vn/gia-vang-hom-nay-6-4-2026-gia-vang-sjc-vang-nhan-gia-vang-24k-va-vang-the-gioi-dau-tuan-3330998.html, https://baolamdong.vn/cap-nhat-gia-vang-hom-nay-trua-6-4-2026-gia-vang-sjc-gia-vang-24k-9999-gia-vang-nhan-vang-the-gioi-tuan-moi-434504.html, https://baodanang.vn/cap-nhat-0830-sang-06042026-gia-vang-dong-loat-giam-0914-trieu-dong-rieng-pnj-giam-thap-nhat-3331167.html"
1989,True,False,False,43.4,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://bongda24h.vn/bong-da-anh/mu-xac-nhan-tai-khoan-x-cua-bruno-fernandes-bi-hack-172-440793.html, https://znews.vn/tai-khoan-bruno-fernandes-noi-loan-sau-tran-thua-cua-mu-post1618859.html, https://cuoi.tuoitre.vn/tai-khoan-bruno-fernandes-bi-hack-de-ca-khia-fan-lan-lanh-dao-man-utd-20260112144758833.htm, https://vnexpress.net/tai-khoan-cua-bruno-fernandes-bi-hack-5004792.html"
4593,False,False,True,28.8,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://baomoi.com/lan-song-go-cai-dat-chatgpt-tang-soc-vi-cu-bat-tay-voi-quoc-phong-my-c54605501.epi, https://vnexpress.net/sam-altman-thua-nhan-voi-va-khi-khoe-hop-dong-quan-su-5046331.html, https://baophutho.vn/sam-altman-thua-nhan-voi-va-khi-khoe-hop-dong-quan-su-248901.htm"
4234,True,False,False,116.4,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://www.vietnamplus.vn/bo-tai-chinh-de-nghi-trien-khai-som-cac-bien-phap-giam-thue-gtgt-post749772.vnp, https://baomoi.com/bo-tai-chinh-chuan-bi-sua-luat-thue-gia-tri-gia-tang-c48018391.epi"
102,True,False,False,111.4,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://thitruongtaichinhtiente.vn/quy-hoach-tong-the-quoc-gia-tap-trung-vao-thay-doi-phan-vung-va-tao-dong-luc-tang-truong-moi-72126.html, https://thuvienphapluat.vn/chinh-sach-phap-luat-moi/vn/ho-tro-phap-luat/bat-dong-san/99356/quy-hoach-tong-the-quoc-gia-thoi-ky-2021-2030-tam-nhin-den-nam-2050, https://vnexpress.net/quy-hoach-tong-the-quoc-gia-den-nam-2050-5016701.html, https://baochinhphu.vn/dieu-chinh-quy-hoach-tong-the-quoc-gia-thoi-ky-2021-2030-tam-nhin-den-nam-2050-102251006223231208.htm, https://thuvienphapluat.vn/hoi-dap-phap-luat/vung-kinh-te-trong-diem-phia-bac-gom-nhung-tinh-nao-138018469.html"
4709,True,True,True,22.0,Các mệnh đề kiểm chứng đều đúng theo bằng chứng xá...,"https://genk.vn/con-khat-chip-nho-cua-ai-khien-o-ssd-ngoai-sandisk-tang-gia-den-300-165262303072348292.chn, https://cellphones.com.vn/sforum/nguyen-nhan-khien-ram-tang-gia, https://vnexpress.net/gia-dram-du-bao-tang-63-trong-quy-ii-2026-5057878.html"
4485,True,False,False,27.4,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://vtv.vn/gia-vang-giam-gan-1-trieu-dong-luong-100260312120123255.htm, https://thanhnien.vn/con-dia-chan-vang-van-chua-cham-dut-185260327220717149.htm, https://dantri.com.vn/kinh-doanh/vang-the-gioi-trong-nuoc-dong-loat-tang-gia-sau-cu-giam-manh-20260304192137055.htm, https://laodong.vn/tien-te-dau-tu/cap-nhat-gia-vang-chot-phien-283-cat-dut-chuoi-giam-3-tuan-lien-tiep-1675890.ldo, https://baomoi.com/giam-gan-1-trieu-dong-gia-vang-trong-nuoc-ve-sat-184-trieu-dong-luong-c54651649.epi, https://tuoitre.vn/gia-vang-giam-manh-vang-mieng-boc-hoi-1-trieu-dong-luong-20241219112118263.htm"
751,True,False,False,26.8,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://vnexpress.net/ly-do-phap-trieu-tap-elon-musk-kham-xet-van-phong-cua-x-5014003.html, https://vnexpress.net/phap-trieu-tap-elon-musk-kham-xet-van-phong-cua-x-5013750.html, https://tienphong.vn/phap-trieu-tap-ty-phu-elon-musk-sau-khi-luc-soat-van-phong-mang-xa-hoi-x-post1818371.tpo, https://cand.com.vn/the-gioi-24h/cong-to-vien-phap-kham-xet-van-phong-mang-xa-hoi-x-tai-paris-i796119/, https://tuoitre.vn/phap-trieu-tap-ti-phu-elon-musk-kham-xet-van-phong-mang-xa-hoi-x-20260203183428058.htm"
4262,False,False,True,118.8,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://danviet.vn/lap-hanh-lang-lanh-tphcm-thanh-cua-ngo-don-hang-my-dua-ve-thi-truong-650-trieu-dan-d1415312.html, https://tapchinganhang.gov.vn/phat-trien-trung-tam-tai-chinh-quoc-te-tai-viet-nam-trong-boi-canh-hoi-nhap-quoc-te-16841.html, https://vnexpress.net/tp-hcm-se-lap-khu-thuong-mai-tu-do-cai-mep-ha-4994227.html, https://xaydungchinhsach.chinhphu.vn/ra-mat-trung-tam-tai-chinh-quoc-te-viet-nam-phai-hoan-thien-ngay-cac-the-che-vuot-troi-de-xuat-chinh-sach-uu-dai-dot-pha-119260211110727755.htm, https://tphcm.chinhphu.vn/tphcm-xuc-tien-lap-khu-thuong-mai-tu-do-cai-mep-ha-101251216095712154.htm, https://baochinhphu.vn/sang-nay-chinh-thuc-cong-bo-thanh-lap-trung-tam-tai-chinh-quoc-te-tai-viet-nam-102251221080825663.htm"
697,False,False,True,29.3,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://baomoi.com/ve-binh-cach-mang-hoi-giao-irgc-luc-luong-quyen-luc-chi-truc-tiep-nghe-lenh-lanh-tu-iran-c54619648.epi, https://vnexpress.net/ve-binh-cach-mang-hoi-giao-luc-luong-chi-tuan-lenh-lanh-tu-iran-5046535.html, https://thanhnien.vn/ve-binh-cach-mang-hoi-giao-iran-co-suc-manh-ra-sao-18524080619561621.htm, https://danviet.vn/ve-binh-cach-mang-hoi-giao-iran--luc-luong-chi-tuan-lenh-duy-nhat-lanh-tu-toi-cao-co-suc-manh-ra-sao-d1407616.html"
3901,False,False,True,20.4,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://caa.gov.vn/doanh-nghiep/vietjet-cong-bo-thoa-thuan-dat-hang-dong-co-cho-44-may-bay-airbus-a320neo-20260205154702014.htm, https://vnexpress.net/vietjet-dat-hang-44-dong-co-pratt-whitney-cho-may-bay-airbus-a320neo-5014378.html, https://tuoitre.vn/vietjet-dat-hang-dong-co-pratt-whitney-cho-44-may-bay-airbus-a320neo-20260204175247076.htm, https://nhandan.vn/vietjet-dat-hang-dong-co-pratt-whitney-cho-44-may-bay-airbus-a320neo-post941212.html"
4839,False,False,True,27.9,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://baomoi.com/indonesia-ngan-sach-nha-nuoc-nam-2026-tap-trung-vao-8-chuong-trinh-uu-tien-c52924421.epi, https://vov.vn/the-gioi/singapore-trat-tu-quoc-te-dua-tren-luat-le-dam-bao-an-ninh-cac-quoc-gia-nho-post957746.vov, https://vtv.vn/the-gioi/indonesia-tang-ngan-sach-quoc-phong-len-15-gdp-20250117150244257.htm, https://thanhnien.vn/ong-trump-lap-lien-minh-quan-su-17-nuoc-chong-ma-tuy-185260308075717868.htm, https://scholar.dlu.edu.vn/thuvienso/bitstream/DLU123456789/166523/1/CVv181S32021036.pdf, https://vov.vn/the-gioi/indonesia-de-xuat-goi-ngan-sach-hon-25-ty-usd-phat-trien-co-so-ha-tang-nam-2025-post1114971.vov"
5888,False,False,True,109.1,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://congdoan.quangtri.gov.vn/3cms/quang-binh---lich-su-va-ten-goi.htm, https://cellphones.com.vn/sforum/quang-binh-mien-nao"
4868,True,False,False,33.1,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://baomoi.com/van-hanh-doanh-nghiep-ma-khong-phu-thuoc-vao-mot-nguoi-duy-nhat-c53729050.epi, http://www.business.gov.vn/Portals/0/GIAO%20TRINH%20DAO%20TAO/Quyen25.pdf, https://thesaigontimes.vn/linh-hon-cua-doanh-nghiep/, https://hbr.edu.vn/authentic-leadership, https://js.vnu.edu.vn/EAB/article/view/3884/3615, https://www.pace.edu.vn/tin-kho-tri-thuc/van-hoa-doanh-nghiep-la-gi"
4844,False,False,True,22.6,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://baochinhphu.vn/khoi-cong-xay-dung-duong-vanh-dai-4-vung-thu-do-ha-noi-truoc-30-6-2023-102220818172858529.htm, https://laodong.vn/xa-hoi/vanh-dai-4-ha-noi-khoi-cong-2023-hoan-thanh-2025-1142333.ldo, https://www.qdnd.vn/kinh-te/cac-van-de/vanh-dai-4-vung-thu-do-chung-suc-dong-long-mo-rong-khong-gian-phat-trien-thu-do-732156"
1729,False,False,True,44.6,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://vnexpress.net/the-thao/du-lieu-bong-da/tran-dau/1494072/newcastle-man-city, https://znews.vn/man-city-vao-chung-ket-sau-man-huy-diet-newcastle-post1625459.html, https://www.qdnd.vn/the-thao/quoc-te/cup-lien-doan-anh-danh-bai-chelsea-man-city-gianh-ve-di-tiep-710566, https://laodong.vn/the-thao/thang-chelsea-tren-cham-luan-luu-man-city-vo-dich-carabao-cup-659017.ldo, https://dantri.com.vn/the-thao/man-city-cham-mat-chelsea-o-vong-ba-cup-lien-doan-20220825111202498.htm, https://bongdaplus.vn/video/video-ban-thang-newcastle-vs-man-city-0-2-ban-ket-luot-di-league-cup-2025-26-912632601.html"
4466,True,False,False,116.5,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://bnews.vn/gia-vang-mieng-sang-22-1-giam-1-8-trieu-dong-luong/405883.html, https://daibieunhandan.vn/gia-vang-quay-dau-tang-manh-len-173-5-trieu-dong-luong-chuyen-gia-noi-gi-10405802.html, https://vietnamnet.vn/gia-vang-hom-nay-26-3-2026-nong-vu-bao-tin-minh-chau-vang-gap-ap-luc-moi-2500483.html, https://vietstock.vn/2026/04/gia-vang-sjc-dot-ngot-boc-hoi-gan-5-trieu-dong-moi-luong-759-1421562.htm, https://tuoitre.vn/gia-vang-mieng-sjc-vuot-170-trieu-dong-luong-gia-bac-chung-lai-20260121233747901.htm, https://nhandan.vn/gia-vang-ngay-211-vang-mieng-vang-nhan-tang-dung-dung-tien-toi-moc-170-trieu-dongluong-post938218.html"
783,True,True,True,19.0,Các mệnh đề kiểm chứng đều đúng theo bằng chứng xá...,"https://vnexpress.net/nguoi-alberta-xep-hang-ky-kien-nghi-ly-khai-khoi-canada-5006571.html, https://vnexpress.net/ly-do-nhieu-nguoi-alberta-muon-ly-khai-khoi-canada-5007240.html, https://plo.vn/ro-tin-my-thuc-day-ly-khai-tinh-alberta-thu-tuong-canada-len-tieng-post893738.html"
4353,True,True,True,21.5,Các mệnh đề kiểm chứng đều đúng theo bằng chứng xá...,"https://baochinhphu.vn/bo-cong-thuong-nguon-cung-xang-dau-co-ban-on-dinh-tinh-trang-tich-tru-giam-102260309113212766.htm, https://nld.com.vn/lanh-dao-bo-cong-thuong-noi-ve-nguon-cung-xang-dau-trong-nuoc-196260404163930608.htm, https://baochinhphu.vn/bo-cong-thuong-nguon-cung-xang-dau-thang-3-2026-co-ban-duoc-bao-dam-102260306140919189.htm, https://vnexpress.net/bo-cong-thuong-nguon-cung-xang-dau-thang-3-duoc-bao-dam-5047368.html, https://baovephapluat.vn/kinh-te/nguon-cung-xang-dau-trong-nuoc-du-dam-bao-cho-san-xuat-va-tieu-dung-196447.html"
4668,False,False,True,118.6,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://baomoi.com/google-khai-tu-tinh-nang-ai-tu-van-suc-khoe-tu-nguoi-la-c54716187.epi, https://vnexpress.net/google-go-noi-dung-ai-overviews-sai-su-that-ve-suc-khoe-5004504.html, https://baoangiang.com.vn/google-go-bo-nhieu-ban-tom-tat-suc-khoe-dua-tren-ai-a473324.html, https://baotintuc.vn/khoa-hoc-cong-nghe/google-go-bo-nhieu-ban-tom-tat-suc-khoe-dua-tren-ai-20260112125438446.htm, https://hanoimoi.vn/google-khai-tu-tinh-nang-ai-tu-van-suc-khoe-tu-nguoi-la-739391.html"
4173,False,False,True,17.9,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://kinhtedothi.vn/ubs-ag-london-so-huu-hon-1p-von-vpbank.966506.html, https://cafef.vn/vpbank-don-co-dong-ngoai-so-huu-tren-1-von-dieu-le-188260119101224679.chn, https://baochinhphu.vn/xung-quanh-y-dinh-roi-khoi-que-huong-cua-ngan-hang-lon-nhat-thuy-si-102250915160245198.htm, https://znews.vn/xuat-hien-co-dong-ngoai-moi-tai-vpbank-post1620932.html, https://vneconomy.vn/ubs-ag-london-tro-thanh-co-dong-lon-tai-vpbank.htm"
4574,True,True,True,21.1,Các mệnh đề kiểm chứng đều đúng theo bằng chứng xá...,"https://mst.gov.vn/dau-an-noi-bat-cua-nganh-khcn-trong-nam-2025-197251226131520691.htm, https://luatvietnam.vn/linh-vuc-khac/luat-ve-khoa-hoc-cong-nghe-duoc-thong-qua-nam-2025-883-106017-article.html, https://vnexpress.net/bo-khoa-hoc-va-cong-nghe-mot-nam-lam-10-luat-23-nghi-dinh-5000705.html, https://thuvienkhcn.quangngai.gov.vn/view/enduserfile.aspx?hs=47&tl=24e88239-cb5e-4e14-a991-784a468d1c3c, https://vanban.chinhphu.vn/?pageid=27160&docid=215664"
